key;Author;Title;Year;Abstract;Keywords;Author_Keywords
3ZZDNR2Z;"Szántó, N.; Monek, G.D.; Fischer, S.";Development of an Immersive, Digital Twin-Supported Smart Reconfigurable Educational Platform for Manufacturing Training: A Proof of Concept;2024;The challenge of providing students with practical, hands-on experience in realistic industrial environments is increasingly prevalent in modern technical education. The concept of a Learning Factory addresses this issue by facilitating skill acquisition through immersive, practice-oriented training that integrates advanced digital technologies. An innovative educational platform has been developed, incorporating Internet of Things (IoT) devices, Cyber-Physical Systems (CPS), and Digital Twin (DT) technology to enhance manufacturing education. This platform combines modular hardware and software, enabling immersive visualisation and real-time monitoring through DT-supported systems. These features offer a comprehensive, interactive learning experience that closely simulates real-world manufacturing processes. The system’s smart reconfigurability further enhances its educational potential by enabling customisable training scenarios tailored to specific learning outcomes. The proposed approach aligns with the principles of Industry 4.0 and serves as a catalyst for the improvement of both educational and professional training environments. By leveraging digitalisation, this platform not only supports adaptive learning but also enhances the efficiency of educational models. Through the simulation of dynamic manufacturing systems, students are exposed to a variety of industrial scenarios, fostering deeper understanding and skill development. The integration of IoT, CPS, and DT technologies is expected to provide a scalable framework for future educational environments, ultimately improving the adaptability and effectiveness of manufacturing training. © 2024 by the author(s).;"Cyber-Physical Systems (CPS); Digital Twin (DT); Educational platforms; Industry 4.0; Internet of Things (IoT); Learning Factory; Manufacturing education; Smart reconfigurability";
ASVWVQ3C;"Tarng, Wernhuar; Wu, Yu-Jung; Ye, Li-Yuan; Tang, Chun-Wei; Lu, Yun-Chen; Wang, Tzu-Ling; Li, Chien-Lung";Application of Virtual Reality in Developing the Digital Twin for an Integrated Robot Learning System;2024;Robotics includes complex mathematical calculations and coordinate transformations in forward and inverse kinematics, path planning, and robot dynamics. Students may experience a high cognitive load and lose learning motivation because robotics can be complex and challenging to understand. This study applied virtual reality (VR) technology in robotics education to simplify and visualize complex robot kinematics, aiming to increase learning motivation and reduce cognitive load. This study incorporated real and virtual robot control to develop an integrated robot learning system. This system enables learners to control the digital twin of a physical robot and observe the synchronized motion of both the virtual and physical robots. Users can operate the virtual robot to achieve the target position by setting joint parameters or using values calculated from inverse kinematics. They can also understand the principle of digital twins by observing the synchronous motion of both robots. A teaching experiment was conducted to explore the performance of applying VR in robotics education and its impacts on cognitive load and learning motivation. The system was improved based on user responses to facilitate subsequent promotional activities. VR can transform complex robotics into easily understandable learning experiences and provide an interactive user interface, making the system a suitable learning tool for STEM education. © 2024 by the authors.;"digital twins; forward kinematics; inverse kinematics; STEM education; virtual reality";
BY9KWQ9X;"Terkaj, Walter; Kleine, Kari; Kuts, Vladimir";Virtual labs for higher education in industrial engineering.;2024;The current digital transformation in manufacturing has a strong impact on the competencies needed by manufacturing companies. This leads to evolving requirements for digital training in industrial engineering courses. The concept of virtual labs in academic environments can be instrumental in teaching new digital skills through practical experience. This paper aims to examine the requirements and essential factors involved in designing virtual labs, proposing a framework to meet the requirements of virtual lab activities, integrating didactic and research purposes while examining the requirements and essential factors involved in designing virtual labs digital twin as an enabling technology. The framework is the result of the analysis of the technical aspects related to immersive technologies, such as extended reality, together with insights gathered from interviews and pilot testing conducted in workshops involving students, teachers, and lab managers from three institutions implementing virtual labs. The outcomes of this study include the digital model of four manufacturing labs as virtual labs that are openly available for academic purposes. This showcases a commitment towards offering quality and inclusive engineering education through cutting­edge virtual technologies. © 2024 Authors.;"'current; Academic environment; Digital factories; digital factory; Digital skills; Digital training; Digital transformation; digital twin; E-learning; Education computing; Engineering education; High educations; higher education; Industrial engineering; Industrial engineering course; Laboratories; Manufacturing companies; Training of engineers; Virtual design; virtual lab";
ZMKNFA6J;"Terkaj, Walter; Pessot, Elena; Kuts, Vladimir; Bondarenko, Yevhen; Pizzagalli, Simone Luca; Kleine, Kari";A framework for the design and use of virtual labs in digital engineering education.;2024;This paper aims to analyze the requirements and leading aspects to be considered in the design of virtual labs for engineering courses. We propose a framework to meet the requirements of virtual lab activities, integrating didactic and research purposes with the Digital Twin as enabling technology. The framework is the result of the analysis of the technical aspects of using immersive technologies as Extended Reality, together with the experiences collected from interviews and pilot testing in workshops with students, teachers, and lab managers of three institutions implementing the virtual lab concept. The results of this study are part of the Erasmus+ Virtual Labs for Digital Engineering Education (VirLaDEE) project, developing interconnected digital twins of physical engineering labs for quality and inclusive engineering education through state-of-the-art virtual technologies. © 2024 Author(s).;"Digital twin; Engineering education; Inclusive education; Teachers; Virtual design; Virtual prototypes";
P242H59T;"Tjahyadi, Hendra; Prasetya, Kusno; Murwantara, I Made";Digital Twin Based Laboratory for Control Engineering Education;2023;The Covid-19 pandemic has made online learning the main choice in learning modes. For control engineering education that requires substantial laboratory practices as part of the learning process, online learning is a challenge in itself. It is difficult for students to gain experience and understanding of physical phenomena through online learning. Two approaches are commonly used to provide learning experiences that resembles practices in a traditional laboratory, namely virtual laboratory and remote laboratory. The drawback of virtual laboratory is that simulation eliminate the interaction aspect with physical devices make students miss the mental experiences of dealing with physical objects that important for engineering students, while the remote laboratory requires high cost and less flexible. This paper proposes another approach to overcome the shortcomings by utilizing a technology known as Digital Twin. Digital Twin based laboratory provides digital or virtual twin of a physical system that are interconnected with one another via the internet. The interconnection of the physical system and its virtual twin preserve the physical interaction and also increase the flexibility of the laboratory. Preliminary implementation and experiments show that the propose approach works properly. Users are able to manipulate the real plant remotely, and to observe almost identical dynamics of the real plant and the 3D visualization of the virtual plant. © 2023, International Journal of Information and Education Technology. All rights reserved.;"cloud technology; control engineering; Digital twin; remote lab; virtual lab";
4S7PWRLU;"Toivonen, Ville; Lanz, Minna; Nylund, Hasse; Nieminen, Harri";The FMS Training Center - A versatile learning environment for engineering education;2018;Digital twins are created by combining a design model with the use phase data of a product or a system. They are developed in order to observe and test the behavior of the target over its life cycle. This paper introduces a versatile learning environment focusing on a Flexible Manufacturing System (FMS). The FMS Training center phenomenon based learning environment consists of a physical training system and its digital twin. The realization of the digital twin is a virtual model linked to a system simulator and an industrial controller. Students can thus become familiar with the fully automated production system and develop and test programs in a virtual environment before visiting the production facility. The digital twin also meets an industrial need as it facilitates virtual commissioning of new system installations. Evaluation of the benefits in educational context, and the largest obstacles, of developing system level digital twins are described. A full system description of the learning environment is presented with the pedagogical objectives of the associated exercises. Future development and extendibility of the learning environment are also discussed. © 2018 The Author(s).;"digital twin; Production system design";
HM4FMFEF;"Usman, Muhammad; Usmani, Aman; Jadidi, Mojgan";Re-envisioning Field Surveying as an Immersive Gamification Experience;2023;Recent strides in immersive technologies, coupled with advancements in game development, are reshaping engineering education, and revolutionizing the design and delivery of both in-class and lab activities. Traditional experiential practices in field surveying and mapping, which have historically relied on handson learning alongside theory concepts, have been supplemented by innovative pedagogical approaches, catalyzed by the disruptions caused by COVID-19. There has been a growing imperative to create virtual and immersive resources and shift towards virtual-based lab designs. In response to this evolving landscape, we present a novel approach that provides students with high-quality field training through an immersive virtual experience. We introduce an interactive web application for topographic surveying, embedded within a gamification framework, utilizing digital twins to recreate the field space. Our research offers compelling evidence that this approach effectively supports practical training, as demonstrated by real-world use cases conducted in the lab setting. Additionally, we gauge the framework’s usability using the System Usability Scale (SUS), affirming its effectiveness as a tool in virtualizing field practice. © (2023), (ASLERD). All Rights Reserved.;"Digital Twins; Engineering Education; Experiential Learning; Field Surveying; Gamification; Virtual Environment";
2G3VN26R;"Vásquez-López, Virgilio; García-León, Andrés Alberto; López-Suárez, Óscar";Enhancing Engineering Education through Digital Twins and Interdisciplinary Collaboration;2025;In the current educational environment, the tripartite collaboration between the Department of Industrial Engineering (DIE), the Department of Mechatronics (DIM), and a globally recognized automation company has been fundamental in improving student learning. This project enabled the development of digital twins for the logistics cell, which is currently operated manually. Using the Emulate3D tool, the activities developed in this project aimed to transform this cell into an automated cell with Industry 4.0 elements. The tool facilitated students in creating innovative proposals that enhance their use and improve the teaching methodology. Implemented in the Industrial Automation course, the project not only automated the cell's processes but also enriched the practical and experiential learning of the students, demonstrating the effectiveness of interdisciplinary cooperation in educational settings. Currently, these proposals are being evaluated by DIE professors for future incorporation into courses that use the logistics cell. © 2025 International Conference on Higher Education Advances. All rights reserved.;"collaboration; digital twins; educational innovation; higher education; Interdisciplinarity";
JACDIDHQ;"Veitia, M.S.-I.; Cousquer, C.; Garcia, R.; Khaoulan, S.; Hauquier, F.; Gomez, C.; Caqueret, V.; Pommet, M.; Gervais, M.; Lagarde, N.; Garnier, G.M.; Guiga, W.; Havet, J.L.; Chapet, C.; Habay, N.; Bertrand, L.; Haustant, C.; Auchet, A.; Roecker, B.; Texier, A.";When Virtual Reality Reinvents Training: The Cnam Bet with CAP’VR;2025;For three decades, the National Conservatory of Arts and Crafts has been incorporating digital technology into its pedagogical practices. Building on this experience, the CAP’VR (Chemistry Agri-food Pharma Virtual Reality) immersive Digital Twin has been developed to enhance Teaching through Virtual Reality (VR). This innovative device offers a digital laboratory twin that enables learners to acquaint themselves with professional gestures, technical processes, and safety practices, while optimizing training time. The CAP’VR system has been meticulously designed to cater to a diverse audience, particularly those engaged in retraining or work-study programs, by offering progressive, interactive modules in domains such as food processing, chemistry, and process engineering. The system integrates safe learning and skills assessment, ensuring a comprehensive and secure educational experience. The content is meticulously developed based on interactive scenarios adapted from real lab-life situations, ranging from laboratory safety to everyday experiments. The learning process is structured into three levels, providing a structured and progressive learning path. The development of the system was based on a multidisciplinary collaboration between teachers, instructional engineers, and VR developers, ensuring coherence between pedagogical and technical objectives. The impact on learners is significant, boosting their confidence, commitment, and memorization. Concurrently, CAP’VR is effecting a transformation in the practices of teachers, who assume the role of Experience Facilitators. Notwithstanding the deployment of this immersive technology posing technical, financial, and organizational challenges, CAP’VR paves the way for innovative, personalized teaching approaches. © 2025, EasyChair. All rights reserved.;"agri food; Agri-food; Arts computing; chemistry; Curricula; Digital technologies; E-learning; Engineering education; Engineering research; Food chemistry; Food processing; Immersive; immersive learning; Immersive learning; Immersive practical course; immersive practical courses; Pedagogical practices; Personnel training; pharmaceutic; Pharmaceutic; process engineering; Process engineering; Safety engineering; Safety practices; Teachers'; Teaching; Technical process; Technical safety; virtual reality; Virtual reality";
VY7P5782;"Wang, J.; Fan, P.; Zhang, H.";Innovative Exploration of the “Four-Dimensional Linkage” Teaching System of Network Security Based on Interdisciplinary Research;2025;In response to the problems of subject separation and theoretical practice disconnection in network security education, a “four-dimensional linkage” teaching system based on interdisciplinary network security has been constructed. Through knowledge graph technology, multidisciplinary knowledge integration is achieved, and digital twin technology is used to build a practical environment that integrates theory and practice, forming a “theory practice innovation evaluation” linkage mechanism. A comparative experiment was conducted on 60 undergraduate students, with the experimental group using a four-dimensional linkage system and the control group using a traditional mode. Build a knowledge system covering cryptography, network protocols, system security, etc., and develop practical training modules such as attack and defense exercises and system reinforcement. The experimental results showed that the experimental group was significantly better than the control group in terms of knowledge mastery, practical skills, and innovation ability (P<0.001), verifying the effectiveness of the teaching system. © 2025 Copyright held by the owner/author(s).;"Computation theory; Control groups; Cryptography; Digital twin; Digital Twin; Education computing; Engineering education; Experimental groups; Four-dimensional linkage; Four-Dimensional Linkage; Graph theory; In networks; Interdisciplinary; Internet protocols; Knowledge graph; Knowledge Graph; Knowledge graphs; Knowledge organization; Network security; Network security education; Network Security Education; Networks security; Security education; Students; Teaching; Teaching systems";
M42IKCPV;"Wang, Tian; Wang, Jiao; Chen, Jie";Digital Empowerment Reform of Wind Farm Curriculum Design Based on Virtual Reality Integration;2025;"In the context of the construction of new engineering disciplines and the "" carbon peaking and carbon neutrality goals"" strategy, this study explores multidimensional teaching reforms to address the theoretical and practical gaps, single technical means, and limited evaluation systems in the course design of wind farm planning and design. By building a GIS+BIM digital twin platform and a virtual wind farm site selection simulation system, we aim to create a teaching scenario that combines virtual and real elements. This work design a multidisciplinary cross disciplinary task that integrates meteorology, ecology, and economics, and establish a tiered ability development system of ""WindSim Foundation Layer - Machine Learning Innovation Layer"". We implement three-stage project driven teaching, integrate ideological and political elements into the curriculum, and innovate dynamic evaluation mechanisms. Practice has shown that after the reform, the average score of students has increased by 2.61, the proportion of high scores has increased by 7.41%, and the design report has improved in terms of technical depth and innovation dimensions, respectively. This reform will provide ideas for the curriculum design of engineering majors such as wind farm planning, transport applied talents with theoretical and practical collaborative innovation capabilities, and promote the transformation of the new engineering education paradigm.";;
5XDK88YB;Wu, Tao;Teaching Reform Practices of Quality and Engineering Management in the Context of Curriculum-based Ideological and Political Education;2025;Under the guidance of the fundamental mission of 'cultivating virtue and nurturing talents' in the new era of higher education, this study explores ideological-political education reform in Quality and Engineering Management courses, addressing issues such as outdated case studies and mechanical indoctrination through a 'trinity' teaching framework. The reform implements a three-tier objective system (semester-unit-class session) to systematically integrate technological innovation, national strategies, and professional ethics while developing localized teaching cases. It pioneers a practice-oriented pedagogy utilizing mega-engineering projects, industry-academia collaboration, and digital twin technology to extend learning to engineering practice frontiers. A dynamic evaluation mechanism tracks knowledge acquisition, technical application, and value internalization through closed-loop management. Empirical results demonstrate enhanced engagement, professional identity, and value cultivation, establishing a virtuous ecosystem where 'courses convey ideological-political education while ideological-political elements empower professional competencies,' offering a replicable pathway for engineering education reform.;;
3KBLZJAI;"Xinyi, Zhao; Liye, Lv";Teaching Reform and Reflections on Industrial IoT Curriculum under the Dual Needs of Industry 4.0 and New Engineering Construction;2025;"Facing the transformative wave of Industry 4.0 and the demands of China's Emerging Engineering Education, this study proposes an integrated reform framework addressing core issues in Industrial Internet of Things (IIoT) pedagogy: fragmented interdisciplinary knowledge systems, outdated teaching methods, and disconnects between academia and industry. Centered on a Project-Based Learning (PBL) project—""IIoT-based CNC Machine Tool Vibration Monitoring System""—the curriculum content is modularized into technical units aligned with the three-layer IoT architecture: the perception layer, network layer, and application layer. Adopting a ""problem-driven + blended teaching"" model, pre-class engineering problems are released via teaching platforms, in-class flipped classrooms incorporate AI-assisted validation, and post-class industrial solution iterations are implemented. A three-tier ecosystem of ""virtual simulation–semi-physical debugging–industrial practice"" is constructed, integrating Siemens Process Simulation for digital twins, enabling RFID/AGV operations on smart production lines, and transforming enterprise demands into capstone projects. Faculty development employs a ""Dual-Teacher Dual-Entry"" mechanism: full-time teachers complete six-month industry rotations every three years to update teaching content, while corporate mentors co-develop practical industrial cases. The assessment system shifts from single examinations to a three-dimensional competency evaluation encompassing knowledge mastery, engineering practice, and innovative collaboration. The reformed PBL-based IIoT curriculum focuses on practical industrial applications of IoT, emphasizing the enhancement of students' comprehensive and innovative capabilities. It holds significant importance for cultivating interdisciplinary talent under the dual demands of Industry 4.0 and Emerging Engineering Education.";;
Q4TC3ILQ;Yin, R.;Research on the Design and Development of Intelligent Manufacturing Production Platform Based on Digital Twin;2025;This paper focuses on the design and development of an intelligent manufacturing production platform based on digital twin, constructing a full-process functional module system covering material supply, three-coordinate manipulator, sorting, conveying, stereoscopic warehouse and belt transmission. Each module operates independently and is controlled collaboratively through an industrial network, forming a closed-loop system. The platform integrates digital twin technology, building a 1:1 three-dimensional model in the virtual layer corresponding to the physical layer to realize virtual-real mapping and synchronous visualization. It optimizes motion trajectories, control algorithms and collaborative processes through virtual debugging, thereby improving production efficiency. Experimental verification shows that compared with the traditional debugging mode, the production efficiency has increased by 23.5%, the production cycle has been shortened by 18.2%, and the virtual debugging time has been saved by 65.8 hours per production line compared with physical debugging.The platform meets the needs of teaching and training, as it can simulate various working conditions and fault scenarios, helping students master the skills of designing, integrating and debugging intelligent manufacturing systems. It effectively makes up for the deficiencies of traditional teaching resources and potential safety hazards, providing strong support for production practice and talent cultivation in the field of intelligent manufacturing. © 2025 Copyright held by the owner/author(s).;"Closed loop systems; Covering material; Design and Development; digital twin; Digital twin; Engineering education; Functional modules; Industrial research; Intelligent Manufacturing; intelligent manufacturing production; Intelligent manufacturing production; modeling; Modeling; Module systems; Network layers; platform design; Platform design; Production efficiency; Production platforms; Program debugging; Robotics; Smart manufacturing; Three dimensional computer graphics; Virtual debugging; Virtual reality";
V9TXVKGR;"Zhang, M.-Q.; Xu, Y.; He, Y.-L.; Zhang, Y.; Song, X.-L.";AI-Driven Reconstruction and Optimization of Teaching Model for Fault Detection and Diagnosis in Industrial Safety Production;2025;In industrial process, fault detection and diagnosis (FDD) are critical to ensure system safety and reliability. However, the increasing complexity of operating environments and the growth in demand bring some challenges to FDD education. In this study, we analyze FDD methods based on multivariate statistical learning, deep learning, and the limitations on skill training. To bridge this gap, we propose a framework for AI-driven FDD education. The framework consists of a progressive three-tier teaching system built around theoretical learning, virtual simulation, and practical applications. On this foundation, a spiral competency development path, which includes FDD methods, digital twin verification, and physical system commissioning, is designed to enhance students' practical skills. The study showed that the above teaching model not only improved the understanding of industrial fault analysis, but also demonstrated efficiency in developing engineering practice and independent learning skills. © 2025 Copyright held by the owner/author(s).;"Accident prevention; artificial intelligence; Deep learning; digital twin; Digital twin; E-learning; Education computing; Engineering education; Failure analysis; Fault detection; Fault detection and diagnosis; Fault detection and diagnosis methods; fault diagnosis; Faults diagnosis; industrial system safety; Industrial system safety; Industrial systems; Model optimization; Multivariant analysis; Optimisations; Personnel training; Students; System safety; Teaching; Teaching model; Teaching model optimization; Virtual reality";
GHSMNFS4;"Zhou, Zelin; Oveissi, Farshad; Langrish, Timothy";Applications of augmented reality (AR) in chemical engineering education: Virtual laboratory work demonstration to digital twin development.;2024;With advances in information technologies, virtual technologies have become a viable option for chemical engineering educators. Although traditional teaching methods remain effective, they have many limitations when presenting complex phenomena. Virtual technologies like Augmented Reality (AR) have shown great potential as an addition to traditional teaching methods. This study explored the practicality and potential applications of AR technologies in chemical engineering education. In this work, traditional 2D representations of CFD simulation results were replaced by AR experiences to visualise the flow pattern and assist the understanding of the working mechanism behind different devices. Other than CFD result integration, animations were also included in AR experiences for personalised training and inclusive laboratory work experience. AR-assisted training has shown good potential in reducing financial loss and equipment downtime due to improper handling. Besides delivering teaching content, the development process of a digital twin with an AR interface was used to demonstrate how virtual technologies can be involved in digitalisation in Industry 4.0. Beyond the technical contents, important design philosophies were also taught as part of the courses. © 2024 The Author(s);"Augmented reality; Augmented reality technology; CFD simulations; Chemical engineering; Chemical engineering education; Chemical engineering educator; Computational fluid dynamics; Curricula; Digital twin; E-learning; Education; Education virtual; Engineering education; Flow patterns; Laboratory work; Philosophical aspects; Spray dryer; Spray dryers; System downtime; Teaching; Teaching methods; Teleology; Virtual laboratories; Virtual technology; Virtual work";
