key;Author;Title;Year;Abstract;Keywords;Author_Keywords
Schurrle2023;"Schürrle, B.; Grimmeisen, P.; Pfeiffer, J.; Zimmermann, T.; Morozov, A.; Wortmann, A.";Educating Future Software Engineers for Industrial Robotics;2023;The industrial robotics landscape is drastically changing in recent years. New concepts, such as Industry 4.0, Industry 5.0, Software-Defined Manufacturing, IoT, and rapid development of AI require the changes in the education of the future engineers, especially IT specialist responsible for the software part of industrial robots. This paper presents two connected robotics education factories aimed at teaching key concepts in robotics, artificial intelligence, human-robot interaction, Internet of Things (IoT), digital twins, model-driven software engineering, and risk analysis. The factories serve as an educational platform for students and professionals alike, enabling them to learn practical experience in designing, developing, and testing robotics software engineering methods in a safe and controlled environment. The factories are equipped with multiple sensors, actuators, and controllers that facilitate the integration of different technologies, enabling learners to work on scenarios that simulate real-world industrial processes. This paper introduces (i) seven educational goals that are crucial for modern and future robotic software engineers, (ii) architectures of the model factories and their components, and (iii) the underlying pedagogical approach, highlighting the importance of interdisciplinary collaboration. The paper concludes by discussing the potential of the factories to foster innovation and drive economic growth by equipping learners with the skills and knowledge needed to succeed in the digital economy. © VDE VERLAG GMBH Berlin Offenbach.;"Engineering education; Engineers; Human robot interaction; Industrial robots; Industry 4.0; Intelligent robots; Internet of things; Risk analysis; Risk assessment; Students; Teaching; Educational platforms; Humans-robot interactions; Industrial robotics; Learn+; Model-driven software engineerings; Practical experience; Robotic softwares; Robotics education; Software parts; Software risks; Software testing";"Engineering education; Engineers; Human robot interaction; Industrial robots; Industry 4.0; Intelligent robots; Internet of things; Risk analysis; Risk assessment; Students; Teaching; Educational platforms; Humans-robot interactions; Industrial robotics; Learn+; Model-driven software engineerings; Practical experience; Robotic softwares; Robotics education; Software parts; Software risks; Software testing"
Shehadeh2026;"Shehadeh, Ali; Alshboul, Odey; Abuaddous, Musab; Nimer, Hamsa F.; Otoom, Mwaffaq";Emerging WEFE technologies in engineering education: Integration of optimization, explainable AI, digital twins, and virtual reality;2026;This study presents an integrated Water-Energy-Food-Ecosystem (WEFE) engineering education framework that combines risk-aware optimization, machine learning surrogates, explainable artificial intelligence (XAI), digital twin, and virtual reality (VR). A synthetic WEFE scenario library of 10,200 operating conditions and 20,000 intervention policies was generated to support solver-based labeling, XAI training, and immersive VR labs without using real learner data. Benchmark experiments show that the optimization core reduces aggregate water and food deficits by 25–45% while lowering WEFE loss tail risk (CVaR) by 15–30% across baseline, stress, and extreme regimes. Surrogate policies achieve 86–92% fidelity to the optimizer, with objective-performance gaps below 5%, enabling real-time VR interaction at frame rates above 60 fps for more than 500 concurrent “what-if” evaluations per session. The framework is instantiated across 6 program streams at the Hijjawi Faculty for Engineering Technology, with 12–16 contact hours per course allocated to WEFE-XR labs aligned with ABET-related outcomes in systems design, sustainability, data-driven decision making, and ethical responsibility. Analytics from more than 1000 synthetic scenario playbacks indicate consistent selection of risk-aware strategies, with simulated policy trajectories showing, on average, 18–25% lower tail risk than naive baselines. By quantitatively evaluating the technical performance of each layer, the study shows that integrated WEFE technologies can be embedded in engineering curricula as a reproducible and measurable instructional infrastructure rather than as a standalone enrichment tool. © 2026 The Authors;"Innovative technologies; WEFE nexus; Engineering education; Digital twins; Explainable AI (XAI); Virtual reality (VR); Curricula; Digital libraries; E-learning; Learning systems; Risk management; Risk perception; Sustainable development; Teaching; Ecosystem engineering; Innovative technology; Machine-learning; Optimisation machine; Optimisations; Risk aware; Virtual reality; Water energy; Water-energy-food-ecosystem nexus";"Digital twins; Engineering education; Explainable AI (XAI); Innovative technologies; Virtual reality (VR); WEFE nexus; Curricula; Digital libraries; E-learning; Learning systems; Risk management; Risk perception; Sustainable development; Teaching; Ecosystem engineering; Innovative technology; Machine-learning; Optimisation machine; Optimisations; Risk aware; Virtual reality; Water energy; Water-energy-food-ecosystem nexus"
Speicher2026;"Speicher, Terrance; DeFranco, Joanna; Stricker, Charles; Kumara, Soundar; Bilén, Sven";Digital twin technology for engineering education: An experiential learning case study;2026;The evolving landscape of modern manufacturing demands a workforce equipped with both theoretical knowledge and practical hands-on skills. This paper explores experiential engineering education through a case study of undergraduate interns integrated within a small manufacturer to extend classroom learning through Digital Twin (DT) technologies and Internet of Things (IoT) data collection. Interns participated in data collection, system modeling, and decision-making tasks, enabling comparison between traditional and smart manufacturing environments. Preliminary results indicate that exposure to DT and IoT frameworks improved students’ understanding of automation hierarchies, strengthened systems thinking, and enhanced data-driven problem-solving skills. The study evaluated intern performance and identified benefits for both students and employers. While limitations related to scope and assessment are acknowledged, the initial findings suggest that DT–enabled internships provide a valuable pathway for aligning engineering curricula with industry needs and preparing graduates for the demands of modern manufacturing environments. © The Author(s) 2026. This article is distributed under the terms of the Creative Commons Attribution-NonCommercial 4.0 License (https://creativecommons.org/licenses/by-nc/4.0/) which permits non-commercial use, reproduction and distribution of the work without further permission provided the original work is attributed as specified on the SAGE and Open Access page (https://us.sagepub.com/en-us/nam/open-access-at-sage).;"IoT education; digital twins; experiential learning; smart manufacturing; automation pyramid; engineering education; INDUSTRY 4.0; INTERNET";"automation pyramid; digital twins; engineering education; experiential learning; IoT education; smart manufacturing"
Szanto2024;"Szántó, N.; Monek, G.D.; Fischer, S.";Development of an Immersive, Digital Twin-Supported Smart Reconfigurable Educational Platform for Manufacturing Training: A Proof of Concept;2024;The challenge of providing students with practical, hands-on experience in realistic industrial environments is increasingly prevalent in modern technical education. The concept of a Learning Factory addresses this issue by facilitating skill acquisition through immersive, practice-oriented training that integrates advanced digital technologies. An innovative educational platform has been developed, incorporating Internet of Things (IoT) devices, Cyber-Physical Systems (CPS), and Digital Twin (DT) technology to enhance manufacturing education. This platform combines modular hardware and software, enabling immersive visualisation and real-time monitoring through DT-supported systems. These features offer a comprehensive, interactive learning experience that closely simulates real-world manufacturing processes. The system’s smart reconfigurability further enhances its educational potential by enabling customisable training scenarios tailored to specific learning outcomes. The proposed approach aligns with the principles of Industry 4.0 and serves as a catalyst for the improvement of both educational and professional training environments. By leveraging digitalisation, this platform not only supports adaptive learning but also enhances the efficiency of educational models. Through the simulation of dynamic manufacturing systems, students are exposed to a variety of industrial scenarios, fostering deeper understanding and skill development. The integration of IoT, CPS, and DT technologies is expected to provide a scalable framework for future educational environments, ultimately improving the adaptability and effectiveness of manufacturing training. © 2024 by the author(s).;"Cyber-Physical Systems (CPS); Digital Twin (DT); Educational platforms; Industry 4.0; Internet of Things (IoT); Learning Factory; Manufacturing education; Smart reconfigurability";"Cyber-Physical Systems (CPS); Digital Twin (DT); Educational platforms; Industry 4.0; Internet of Things (IoT); Learning Factory; Manufacturing education; Smart reconfigurability"
Tang2023;"Tang, Y.; Li, G.";Research and Practice of PLC Experiment Teaching Based on OBE and Digital Twin;2023;Experimental teaching refers to an organizational form of practical teaching in which students observe, measure and analyze research objects under the guidance of teachers, using instruments and equipment, and under the condition of human control, so as to obtain knowledge and develop ability. It has been widely used in basic courses and professional courses in Colleges and universities. Its purpose is not only to verify book knowledge, but also to cultivate students’ ability to correctly use instruments and equipment, test, adjust, analyze, synthesize, design experimental schemes, and prepare experimental reports. In view of a series of problems such as insufficient investment of experimental equipment and no hardware involved in virtual simulation in PLC experimental teaching, this paper discusses the basic idea and related problems of developing experimental teaching platform by using digital twin technology. Integrate the OBE education concept into the teaching, define the ability training objectives, establish the experimental course system, carry out various teaching reforms relying on the digital twin technology, and complete the teaching evaluation through the student ability training effect experiment, providing a new idea for the PLC Course Experimental Teaching Reform and the application of the digital twin technology in the teaching. © 2023, The Author(s), under exclusive license to Springer Nature Switzerland AG.;"Digital twin; Experimental teaching; OBE; PLC; Curricula; E-learning; Engineering education; Simulation platform; Teaching; Experiment teachings; Experimental teachings; Instruments and equipments; Organizational forms; Practical teachings; Research object; Teachers'; Teaching reforms; Students";"Digital twin; Experimental teaching; OBE; PLC; Curricula; E-learning; Engineering education; Simulation platform; Teaching; Experiment teachings; Experimental teachings; Instruments and equipments; OBE; Organizational forms; PLC; Practical teachings; Research object; Teachers'; Teaching reforms; Students"
Tarng2024;"Tarng, Wernhuar; Wu, Yu-Jung; Ye, Li-Yuan; Tang, Chun-Wei; Lu, Yun-Chen; Wang, Tzu-Ling; Li, Chien-Lung";Application of Virtual Reality in Developing the Digital Twin for an Integrated Robot Learning System;2024;Robotics includes complex mathematical calculations and coordinate transformations in forward and inverse kinematics, path planning, and robot dynamics. Students may experience a high cognitive load and lose learning motivation because robotics can be complex and challenging to understand. This study applied virtual reality (VR) technology in robotics education to simplify and visualize complex robot kinematics, aiming to increase learning motivation and reduce cognitive load. This study incorporated real and virtual robot control to develop an integrated robot learning system. This system enables learners to control the digital twin of a physical robot and observe the synchronized motion of both the virtual and physical robots. Users can operate the virtual robot to achieve the target position by setting joint parameters or using values calculated from inverse kinematics. They can also understand the principle of digital twins by observing the synchronous motion of both robots. A teaching experiment was conducted to explore the performance of applying VR in robotics education and its impacts on cognitive load and learning motivation. The system was improved based on user responses to facilitate subsequent promotional activities. VR can transform complex robotics into easily understandable learning experiences and provide an interactive user interface, making the system a suitable learning tool for STEM education. © 2024 by the authors.;"virtual reality; digital twins; forward kinematics; inverse kinematics; STEM education; PERFORMANCE; GAME";"digital twins; forward kinematics; inverse kinematics; STEM education; virtual reality"
Terkaj2024a;"Terkaj, Walter; Kleine, Kari; Kuts, Vladimir";Virtual labs for higher education in industrial engineering.;2024;The current digital transformation in manufacturing has a strong impact on the competencies needed by manufacturing companies. This leads to evolving requirements for digital training in industrial engineering courses. The concept of virtual labs in academic environments can be instrumental in teaching new digital skills through practical experience. This paper aims to examine the requirements and essential factors involved in designing virtual labs, proposing a framework to meet the requirements of virtual lab activities, integrating didactic and research purposes while examining the requirements and essential factors involved in designing virtual labs digital twin as an enabling technology. The framework is the result of the analysis of the technical aspects related to immersive technologies, such as extended reality, together with insights gathered from interviews and pilot testing conducted in workshops involving students, teachers, and lab managers from three institutions implementing virtual labs. The outcomes of this study include the digital model of four manufacturing labs as virtual labs that are openly available for academic purposes. This showcases a commitment towards offering quality and inclusive engineering education through cutting­edge virtual technologies. © 2024 Authors.;"virtual lab; digital factory; digital twin; higher education; TECHNOLOGY; E-learning; Education computing; Laboratories; 'current; Academic environment; Digital factories; Digital skills; Digital training; Digital transformation; High educations; Industrial engineering course; Manufacturing companies; Engineering education; Training of engineers; Virtual design; Industrial engineering";"digital factory; digital twin; higher education; virtual lab; E-learning; Education computing; Laboratories; 'current; Academic environment; Digital factories; Digital skills; Digital training; Digital transformation; High educations; Industrial engineering course; Manufacturing companies; Engineering education; Training of engineers; Virtual design; Industrial engineering"
Terkaj2024b;"Terkaj, Walter; Pessot, Elena; Kuts, Vladimir; Bondarenko, Yevhen; Pizzagalli, Simone Luca; Kleine, Kari";A framework for the design and use of virtual labs in digital engineering education.;2024;This paper aims to analyze the requirements and leading aspects to be considered in the design of virtual labs for engineering courses. We propose a framework to meet the requirements of virtual lab activities, integrating didactic and research purposes with the Digital Twin as enabling technology. The framework is the result of the analysis of the technical aspects of using immersive technologies as Extended Reality, together with the experiences collected from interviews and pilot testing in workshops with students, teachers, and lab managers of three institutions implementing the virtual lab concept. The results of this study are part of the Erasmus+ Virtual Labs for Digital Engineering Education (VirLaDEE) project, developing interconnected digital twins of physical engineering labs for quality and inclusive engineering education through state-of-the-art virtual technologies. © 2024 Author(s).;"Engineering education; Virtual design; Digital twin; Inclusive education; Virtual prototypes; Teachers";"Engineering education; Virtual design; Digital twin; Inclusive education; Virtual prototypes; Teachers"
Tjahyadi2023;"Tjahyadi, Hendra; Prasetya, Kusno; Murwantara, I Made";Digital Twin Based Laboratory for Control Engineering Education;2023;The Covid-19 pandemic has made online learning the main choice in learning modes. For control engineering education that requires substantial laboratory practices as part of the learning process, online learning is a challenge in itself. It is difficult for students to gain experience and understanding of physical phenomena through online learning. Two approaches are commonly used to provide learning experiences that resembles practices in a traditional laboratory, namely virtual laboratory and remote laboratory. The drawback of virtual laboratory is that simulation eliminate the interaction aspect with physical devices make students miss the mental experiences of dealing with physical objects that important for engineering students, while the remote laboratory requires high cost and less flexible. This paper proposes another approach to overcome the shortcomings by utilizing a technology known as Digital Twin. Digital Twin based laboratory provides digital or virtual twin of a physical system that are interconnected with one another via the internet. The interconnection of the physical system and its virtual twin preserve the physical interaction and also increase the flexibility of the laboratory. Preliminary implementation and experiments show that the propose approach works properly. Users are able to manipulate the real plant remotely, and to observe almost identical dynamics of the real plant and the 3D visualization of the virtual plant. © 2023, International Journal of Information and Education Technology. All rights reserved.;"cloud technology; control engineering; Digital twin; remote lab; virtual lab";"cloud technology; control engineering; Digital twin; remote lab; virtual lab"
Toivonen2018;"Toivonen, Ville; Lanz, Minna; Nylund, Hasse; Nieminen, Harri";The FMS Training Center - A versatile learning environment for engineering education;2018;Digital twins are created by combining a design model with the use phase data of a product or a system. They are developed in order to observe and test the behavior of the target over its life cycle. This paper introduces a versatile learning environment focusing on a Flexible Manufacturing System (FMS). The FMS Training center phenomenon based learning environment consists of a physical training system and its digital twin. The realization of the digital twin is a virtual model linked to a system simulator and an industrial controller. Students can thus become familiar with the fully automated production system and develop and test programs in a virtual environment before visiting the production facility. The digital twin also meets an industrial need as it facilitates virtual commissioning of new system installations. Evaluation of the benefits in educational context, and the largest obstacles, of developing system level digital twins are described. A full system description of the learning environment is presented with the pedagogical objectives of the associated exercises. Future development and extendibility of the learning environment are also discussed. © 2018 The Author(s).;"digital twin; Production system design";"digital twin; Production system design"
Triltsch2024;"Triltsch, U.; Brüggemann, H.";Learning Environment for Digital Twin Technologies and M2M Communication;2024;This article discusses the practical application of digital twin and machine-to-machine (M2M) communication technologies using a case study involving a FDM printer. The case study serves as a platform for a wide range of practical applications and learning examples within the Ostfalia Learning and Innovation Factory (OLIF). The digital twin was created and dynamized using Siemens’ Mechatronic Concept Designer. The primary focus of this article is on the integration of the digital twin with the physical machine and the technologies employed for M2M communication modelling, specifically Asset Administration Shell (AAS) and OPC Unified Architecture (OPC/UA). The article demonstrates how AAS can be leveraged to manage the digital twin and facilitate the connection with the physical machine. The central question addressed here is how core digital twin technologies can be effectively taught to learners using a continuous example. This pedagogical challenge takes into account varying levels of prior knowledge and the limited time available for in-person activities. To address these issues, blended learning approaches are applied, bridging knowledge gaps and accommodating individual learning paces in preparation for in-person sessions. This work represents a practical approach to enhancing understanding and proficiency in digital twin and M2M communication technologies through hands-on learning experiences using learning-factory sessions as well as self-organized online teaching on a learning platform. To assess learning progress, we employed a multifaceted approach, including pre- and post-assessments, learner feedback, and performance metrics. Additionally, a comparative study was conducted with a control group from earlier workshops receiving solely theoretical instruction, revealing significant advantages in comprehension and retention for the group with direct practical exposure. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2024.;"3D Printing; Asset Administration Shell; Digital Twins; M2M Communication; OPC/UA; Atomic absorption spectrometry; Computer aided instruction; Computer architecture; Engineering education; 3-D printing; 3D-printing; Case-studies; Communicationtechnology; Learning environments; Machine-to-machine (M2M); OPC unified architecture; Siemens; Unified architecture; E-learning";"3D Printing; Asset Administration Shell; Digital Twins; M2M Communication; OPC/UA; 3D printing; Atomic absorption spectrometry; Computer aided instruction; Computer architecture; Engineering education; 3-D printing; 3D-printing; Asset administration shell; Case-studies; Communicationtechnology; Learning environments; Machine-to-machine (M2M); OPC unified architecture; Siemens; Unified architecture; E-learning"
Turzhanov2026;"Turzhanov, Umitkhan; Uali, Miras; Ipalakova, Madina; Tsoy, Dana; Daineko, Yevgeniya; Mustafina, Akkyz";Development of VR Physics Labs at Metauniversity;2026;Virtual reality (VR) is transforming education by enabling students to conduct complex physics experiments in an interactive and safe digital environment. Within the Metauniversity framework, which connects educational institutions in a unified virtual space, VR physics laboratories enhance the accessibility and quality of STEM education. This paper presents the design principles and implementation of VR physics laboratories adapted to the IITU Metauniversity. Developed using Unity and Blender, these laboratories support interactive simulations and foster student-teacher engagement in a virtual learning environment. The scientific novelty of this study lies in the systematic integration of VR laboratories into the Metauniversity ecosystem, incorporating interactive digital twins and multi-user VR environments. A comparative evaluation demonstrates that students using VR labs exhibit higher engagement, improved knowledge retention, and enhanced experimental skills compared to traditional methods. The results confirm that VR laboratories not only expand distance learning opportunities but also enhance student motivation through immersive experiences. The study highlights successful implementations, addresses challenges, and outlines future prospects, including the expansion of VR modules, integration of AR and AI technologies, and further research on the cognitive impact of VR-based education. These findings contribute to the advancement of immersive learning technologies in STEM education, providing a scalable model for digital learning environments. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2026.;"digital laboratories; distance learning; gamification; Metauniversity; metaverse; physics; STEM education; virtual reality; VR laboratories; Artificial intelligence; Blending; Computer aided instruction; E-learning; Ecosystems; Education computing; Engineering education; Laboratories; Learning systems; STEM (science, technology, engineering and mathematics); Students; Teaching; Digital environment; Digital laboratory; Distance-learning; Metaverses; Physics experiments; Physics laboratories; Virtual reality laboratories";"digital laboratories; distance learning; gamification; Metauniversity; metaverse; physics; STEM education; virtual reality; VR laboratories; Artificial intelligence; Blending; Computer aided instruction; E-learning; Ecosystems; Education computing; Engineering education; Laboratories; Learning systems; STEM (science, technology, engineering and mathematics); Students; Teaching; Digital environment; Digital laboratory; Distance-learning; Gamification; Metauniversity; Metaverses; Physics experiments; Physics laboratories; STEM education; Virtual reality laboratories; Virtual reality"
Usman2023;"Usman, Muhammad; Usmani, Aman; Jadidi, Mojgan";Re-envisioning Field Surveying as an Immersive Gamification Experience;2023;Recent strides in immersive technologies, coupled with advancements in game development, are reshaping engineering education, and revolutionizing the design and delivery of both in-class and lab activities. Traditional experiential practices in field surveying and mapping, which have historically relied on handson learning alongside theory concepts, have been supplemented by innovative pedagogical approaches, catalyzed by the disruptions caused by COVID-19. There has been a growing imperative to create virtual and immersive resources and shift towards virtual-based lab designs. In response to this evolving landscape, we present a novel approach that provides students with high-quality field training through an immersive virtual experience. We introduce an interactive web application for topographic surveying, embedded within a gamification framework, utilizing digital twins to recreate the field space. Our research offers compelling evidence that this approach effectively supports practical training, as demonstrated by real-world use cases conducted in the lab setting. Additionally, we gauge the framework’s usability using the System Usability Scale (SUS), affirming its effectiveness as a tool in virtualizing field practice. © (2023), (ASLERD). All Rights Reserved.;"Digital Twins; Engineering Education; Experiential Learning; Field Surveying; Gamification; Virtual Environment; SYSTEM; SUS";"Digital Twins; Engineering Education; Experiential Learning; Field Surveying; Gamification; Virtual Environment"
Vargas2024;"Vargas, K.S.; Lavarde, M.; Ben Aissa, M.F.; Kirollos, S.; Azouani, R.";Unit Operations Engineering Design: Extraction and Distillation Columns;2024;This paper presents our implantation of project-based learning (PBL) in our pedagogy in process engineering with two approaches, experimental one with process pilots and simulation one with ProsimPlus3 Software. The objective is for each unit operation at the laboratory process scale, we integrate a digital simulation twin with industrial software that allows to build a process model and then simulate it using complex calculations and thermodynamic models to optimize design and improve energy consumption. The study takes place in the Mass and Energy Transfer course with 167 graduate students’ cohort. The developed project is based on simulation of an industrial unit containing extraction and distillation columns. Our purpose is to improve the acquisition of design skills using simulation as part of industry 4.0. Through students’ survey, using 4-Point Likert Scale, evaluating the impact of this approach on process engineering learning, the results show that PBL promotes students’ motivation and improves their critical thinking skills. In addition, students have acquired better technical training as well as developing their transversal skills as communication and teamwork. © 2024, The Author(s), under exclusive license to Springer Nature Switzerland AG.;"Digital Twins; Mass Transfer; Process Engineering; Project Based Learning; Computer software; Distillation columns; E-learning; Energy transfer; Energy utilization; Engineering education; Extraction; Students; Calculation models; Digital simulation; Engineering design; In-process; Industrial software; Laboratory process; Operation engineering; Process-models; Thermodynamic modelling";"Digital Twins; Mass Transfer; Process Engineering; Project Based Learning; Computer software; Distillation columns; E-learning; Energy transfer; Energy utilization; Engineering education; Extraction; Process engineering; Students; Calculation models; Digital simulation; Engineering design; In-process; Industrial software; Laboratory process; Operation engineering; Process-models; Project based learning; Thermodynamic modelling; Mass transfer"
VasquezLopez2025;"Vásquez-López, Virgilio; García-León, Andrés Alberto; López-Suárez, Óscar";Enhancing Engineering Education through Digital Twins and Interdisciplinary Collaboration;2025;In the current educational environment, the tripartite collaboration between the Department of Industrial Engineering (DIE), the Department of Mechatronics (DIM), and a globally recognized automation company has been fundamental in improving student learning. This project enabled the development of digital twins for the logistics cell, which is currently operated manually. Using the Emulate3D tool, the activities developed in this project aimed to transform this cell into an automated cell with Industry 4.0 elements. The tool facilitated students in creating innovative proposals that enhance their use and improve the teaching methodology. Implemented in the Industrial Automation course, the project not only automated the cell's processes but also enriched the practical and experiential learning of the students, demonstrating the effectiveness of interdisciplinary cooperation in educational settings. Currently, these proposals are being evaluated by DIE professors for future incorporation into courses that use the logistics cell. © 2025 International Conference on Higher Education Advances. All rights reserved.;"collaboration; digital twins; educational innovation; higher education; Interdisciplinarity";"collaboration; digital twins; educational innovation; higher education; Interdisciplinarity"
VazquezHurtado2024;"Vázquez-Hurtado, Carlos; Altamirano-Avila, Edison; Rodriguez-Padilla, Consuelo; Ahmad, Rafiq; Quiñones, José I. Gómez; Rodriguez-Delgado, José Manuel; Flores-Ramírez, Adán";Virtual Twin for the Smart Factory as a Tool to Enable Robotics Skills Acquisition;2024;This work aims to present the result of the collaboration between Tecnologico de Monterrey (https://tec.mx/) and the University of Alberta (https://www.ualberta.ca/) in terms of the creation of a shared virtual twin platform for digital learning factories. This research explores the integration of a Digital Twin using innovative virtual reality technology such as Oculus and VIVE Pro via Unity Software for the Smart Factory laboratory at Tecnologico de Monterrey. This project, designed and conducted by students with assistance from university researchers, represents significant progress in engineering education and sophisticated manufacturing techniques with an emphasis on Industry 4.0. This paper explores the development, implementation, and pedagogical effect of learning how a Digital Twin works with an immersive learning tool such as the Unity software tool. Leveraging this software, which is a powerful game engine, a virtual replica of the actual laboratory was created. Students could engage with digital models of mobile robots, robotics arms, and machinery with virtual reality goggles. Learning in a risk-free virtual environment and an improved understanding of the industrial processes completely change how students learn. The study examines the advantages of a simulated environment over a genuine one and its educational implications for robotics education. © The Author(s), under exclusive license to Springer Nature Switzerland AG 2024.;"digital twin integration; educational innovation; higher education; learning factories; virtual reality; E-learning; Education computing; Engineering education; HTTP; Robotics; Students; Alberta; Digital-learning; Educational innovations; High educations; Learning factory; Manufacturing techniques; Skills acquisition; University researchers; Virtual reality technology";"digital twin integration; educational innovation; higher education; learning factories; virtual reality; E-learning; Education computing; Engineering education; HTTP; Robotics; Students; Alberta; Digital twin integration; Digital-learning; Educational innovations; High educations; Learning factory; Manufacturing techniques; Skills acquisition; University researchers; Virtual reality technology; Virtual reality"
Veitia2025;"Veitia, M.S.-I.; Cousquer, C.; Garcia, R.; Khaoulan, S.; Hauquier, F.; Gomez, C.; Caqueret, V.; Pommet, M.; Gervais, M.; Lagarde, N.; Garnier, G.M.; Guiga, W.; Havet, J.L.; Chapet, C.; Habay, N.; Bertrand, L.; Haustant, C.; Auchet, A.; Roecker, B.; Texier, A.";When Virtual Reality Reinvents Training: The Cnam Bet with CAP’VR;2025;For three decades, the National Conservatory of Arts and Crafts has been incorporating digital technology into its pedagogical practices. Building on this experience, the CAP’VR (Chemistry Agri-food Pharma Virtual Reality) immersive Digital Twin has been developed to enhance Teaching through Virtual Reality (VR). This innovative device offers a digital laboratory twin that enables learners to acquaint themselves with professional gestures, technical processes, and safety practices, while optimizing training time. The CAP’VR system has been meticulously designed to cater to a diverse audience, particularly those engaged in retraining or work-study programs, by offering progressive, interactive modules in domains such as food processing, chemistry, and process engineering. The system integrates safe learning and skills assessment, ensuring a comprehensive and secure educational experience. The content is meticulously developed based on interactive scenarios adapted from real lab-life situations, ranging from laboratory safety to everyday experiments. The learning process is structured into three levels, providing a structured and progressive learning path. The development of the system was based on a multidisciplinary collaboration between teachers, instructional engineers, and VR developers, ensuring coherence between pedagogical and technical objectives. The impact on learners is significant, boosting their confidence, commitment, and memorization. Concurrently, CAP’VR is effecting a transformation in the practices of teachers, who assume the role of Experience Facilitators. Notwithstanding the deployment of this immersive technology posing technical, financial, and organizational challenges, CAP’VR paves the way for innovative, personalized teaching approaches. © 2025, EasyChair. All rights reserved.;"agri food; chemistry; immersive learning; immersive practical courses; pharmaceutic; process engineering; virtual reality; Agri-food; Arts computing; Curricula; E-learning; Engineering education; Engineering research; Food chemistry; Food processing; Personnel training; Safety engineering; Teaching; Digital technologies; Immersive; Immersive practical course; Pedagogical practices; Safety practices; Teachers'; Technical process; Technical safety";"agri food; chemistry; immersive learning; immersive practical courses; pharmaceutic; process engineering; virtual reality; Agri-food; Arts computing; Curricula; E-learning; Engineering education; Engineering research; Food chemistry; Food processing; Personnel training; Safety engineering; Teaching; Digital technologies; Immersive; Immersive learning; Immersive practical course; Pedagogical practices; Pharmaceutic; Safety practices; Teachers'; Technical process; Technical safety; Process engineering; Virtual reality"
Vitkovic2026;"Vitković, Nikola; Trajkovic, Aleksandar; Turudija, Rajko; Arandjelovic, Jovan; Rauca, Monica Maria Elena; Horincar, Diana Elena";VR Simulation and Education for Additive Manufacturing in Medicine: A Process-Oriented Engineering Approach;2026;"Virtual Reality (VR) and Additive Manufacturing (AM) are transforming modern engineering education, especially in biomedical engineering fields where precision, customization, and collaboration across disciplines are essential. This paper introduces a process-focused framework that combines A-Frame, an open-source WebXR platform for immersive, browser-based simulations, with CALLME, an AI-supported educational tool. The integrated system enables students to explore and analyze every phase of the AM process, modeling, slicing, fabrication, and inspection, within a VR laboratory directly connected to CALLME’s adaptive analytics. The aim is to enhance the understanding of AM concepts through interactive digital twins, real-time feedback on parameters, and measurable learning outcomes. This approach promotes open, scalable, and data-driven education aligned with the human-centric principles of Industry 5.0. The achieved outcomes of the proposed framework include: (i) a structured, process-oriented representation of the complete additive manufacturing workflow in an immersive VR environment; (ii) real-time coupling of learner interactions with learning analytics, enabling objective observation of parameter exploration and decision-making strategies; and (iii) improved conceptual understanding of cause–effect relationships in AM processes through immediate visual feedback and adaptive learning paths.";;
Wang2025c;"Wang, J.; Fan, P.; Zhang, H.";Innovative Exploration of the “Four-Dimensional Linkage” Teaching System of Network Security Based on Interdisciplinary Research;2025;In response to the problems of subject separation and theoretical practice disconnection in network security education, a “four-dimensional linkage” teaching system based on interdisciplinary network security has been constructed. Through knowledge graph technology, multidisciplinary knowledge integration is achieved, and digital twin technology is used to build a practical environment that integrates theory and practice, forming a “theory practice innovation evaluation” linkage mechanism. A comparative experiment was conducted on 60 undergraduate students, with the experimental group using a four-dimensional linkage system and the control group using a traditional mode. Build a knowledge system covering cryptography, network protocols, system security, etc., and develop practical training modules such as attack and defense exercises and system reinforcement. The experimental results showed that the experimental group was significantly better than the control group in terms of knowledge mastery, practical skills, and innovation ability (P<0.001), verifying the effectiveness of the teaching system. © 2025 Copyright held by the owner/author(s).;"Digital Twin; Four-Dimensional Linkage; Interdisciplinary; Knowledge Graph; Network Security Education; Computation theory; Cryptography; Education computing; Engineering education; Graph theory; Internet protocols; Knowledge organization; Students; Teaching; Control groups; Experimental groups; In networks; Knowledge graphs; Networks security; Security education; Teaching systems; Network security";"Digital Twin; Four-Dimensional Linkage; Interdisciplinary; Knowledge Graph; Network Security Education; Computation theory; Cryptography; Digital twin; Education computing; Engineering education; Graph theory; Internet protocols; Knowledge graph; Knowledge organization; Students; Teaching; Control groups; Experimental groups; Four-dimensional linkage; In networks; Interdisciplinary; Knowledge graphs; Network security education; Networks security; Security education; Teaching systems; Network security"
