key_documento,paper,tema,tema_nombre,objetivo,variable,valor_extraido,cita_textual,ubicacion,origen
2XBEESYC,Lu y Hu - 2025 - Digital Twin-Enhanced Programming Education An Empirical Study on Learning Engagement and Skill Acq,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,diseno_investigacion,cuasi-experimento,"A quasi-experimental design was employed to study 135 first-year undergraduate students, divided into an experimental group (n = 90) using a DT-based learning environment and a control group (n = 45) receiving traditional instruction.",Abstract,
2XBEESYC,Lu y Hu - 2025 - Digital Twin-Enhanced Programming Education An Empirical Study on Learning Engagement and Skill Acq,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,tamano_muestral_y_perfil,"N total = 135; experimental group n = 90; control group n = 45; first-year undergraduate students; 89 males (65.9%), 46 females (34.1%); age 18-21 (M = 19.2, SD = 0.8); majors: computer science (62%, n = 84), information science (23%, n = 31), related fields (15%, n = 20); no formal programming training; minimal self-reported coding (mean 1.2 h/week, SD = 0.7); no significant differences between groups (p > 0.05)",The participants are 135 first-year undergraduate students enrolled in the 'Fundamentals of Programming' course at a public university in Wenzhou for the 2024–2025 academic year.,Section 3.2 Participants,
2XBEESYC,Lu y Hu - 2025 - Digital Twin-Enhanced Programming Education An Empirical Study on Learning Engagement and Skill Acq,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,comparador_o_condicion_control,Clase tradicional,divided into an experimental group (n = 90) using a DT-based learning environment and a control group (n = 45) receiving traditional instruction.,Abstract,
2XBEESYC,Lu y Hu - 2025 - Digital Twin-Enhanced Programming Education An Empirical Study on Learning Engagement and Skill Acq,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,instrumentos_evaluacion,"encuestas estandarizadas (UTAUT/UTAUT2, SUS, NASA-TLX, TTF), entrevistas semi-estructuradas, learning analytics, logs","Quantitative data analysis was conducted on participation surveys, planning evaluations, and qualitative feedback.",Abstract,
2XBEESYC,Lu y Hu - 2025 - Digital Twin-Enhanced Programming Education An Empirical Study on Learning Engagement and Skill Acq,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,resultados_cognitivos,"Experimental group scored higher in algorithm design (M=31.5 vs 24.8, d=1.06) and debugging (M=23.7 vs 18.8, d=0.91)","The experimental group achieved significantly higher scores on the post-intervention programming assessment (M = 76.3, SD = 10.2) than the control group (M = 65.7, SD = 11.5) (t(135) = 4.59, p < 0.001, d = 0.82)",Sección 4.2. Programming Skill Acquisition,
2XBEESYC,Lu y Hu - 2025 - Digital Twin-Enhanced Programming Education An Empirical Study on Learning Engagement and Skill Acq,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,resultados_procedimentales,On-task time: experimental 42.3 min/hour vs control 28.7 min/hour,"On-task time (minutes/hour): Experimental Group 42.3±5.8, Control Group 28.7±6.2","Table 3, Sección 4.1",
2XBEESYC,Lu y Hu - 2025 - Digital Twin-Enhanced Programming Education An Empirical Study on Learning Engagement and Skill Acq,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,resultados_afectivos_y_engagement,"Overall engagement d=1.40, behavioral d=1.81, cognitive d=1.14, emotional d=1.31","The experimental group scored significantly higher in overall engagement at postintervention (M = 4.12, SD = 0.53) compared to the control group (M = 3.27, SD = 0.61) (t (135) = 7.83, p < 0.001, d = 1.40)","Sección 4.1, Table 3",
2XBEESYC,Lu y Hu - 2025 - Digital Twin-Enhanced Programming Education An Empirical Study on Learning Engagement and Skill Acq,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,significancia_estadistica_y_tamano_efecto,"Resultados principales con estadisticos y tamanos de efecto: engagement global t(135)=7.83, p<0.001, d=1.40 (conductual d=1.81, cognitivo d=1.14, emocional d=1.31); evaluacion de programacion post-test t(135)=4.59, p<0.001, d=0.82; algorithm design t=5.86, p<0.001, d=1.06; debugging t=5.02, p<0.001, d=0.91; sintaxis t(135)=3.87, p<0.001, d=0.69; variables de control sin diferencias significativas (p=0.17-0.91); tamano muestral justificado por power analysis","The experimental group achieved significantly higher scores on the post-intervention programming assessment (M = 76.3, SD = 10.2) than the control group (M = 65.7, SD = 11.5) (t(135) = 4.59, p < 0.001, d = 0.82)",Seccion 4.1 Table 3; Seccion 4.2 Tables 5-6 [corregido 2026-06-12: el extractor habia capturado solo p-valores de variables de control],
2XBEESYC,Lu y Hu - 2025 - Digital Twin-Enhanced Programming Education An Empirical Study on Learning Engagement and Skill Acq,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,amenazas_validez_y_calidad_evidencia,"quasi-experimental design, sample size justified by power analysis, novelty effects addressed","The study employed a quasi-experimental design due to practical constraints of maintaining class continuity, which meant not all variables could be strictly controlled.",Sección 3.6. Critical Analysis of Methodology,
3FI8CZ85,Machado et al. - 2025 - Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronic,T1,"Infraestructura Práctica Virtual, Remota, Híbrida e Inmersiva basada en Gemelos Digitales",O1,tipo_entorno_dt,remoto,remote-access laboratories,"Título, página 1",
3FI8CZ85,Machado et al. - 2025 - Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronic,T1,"Infraestructura Práctica Virtual, Remota, Híbrida e Inmersiva basada en Gemelos Digitales",O1,tecnologia_inmersiva_especifica,NR,NR,NR,
3FI8CZ85,Machado et al. - 2025 - Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronic,T1,"Infraestructura Práctica Virtual, Remota, Híbrida e Inmersiva basada en Gemelos Digitales",O1,modalidad_acceso,exclusivamente remoto,remote access without the need to install specific software,"Section B. Student assessment in laboratories, paragraph 1",
3FI8CZ85,Machado et al. - 2025 - Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronic,T1,"Infraestructura Práctica Virtual, Remota, Híbrida e Inmersiva basada en Gemelos Digitales",O1,sistema_real_representado,"planta de manufactura (CP-LAB, CPLAB_Magfront)",A teaching plant from the Industry 4.0 Laboratory of the Federal University of Amazonas called CP-LAB was used. This plant has six modules that form a teaching process for producing cell phones,"Section 5, 1st Step, page 18",
3FI8CZ85,Machado et al. - 2025 - Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronic,T1,"Infraestructura Práctica Virtual, Remota, Híbrida e Inmersiva basada en Gemelos Digitales",O1,fidelidad_visual_y_funcional_reportada,NR,NR,NR,
3FI8CZ85,Machado et al. - 2025 - Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronic,T2,Arquitecturas y Tecnologías Habilitadoras del Gemelo Digital Educativo,O1,tipo_gemelo_digital_taxonomia_kritzinger,NR,NR,NR,
3FI8CZ85,Machado et al. - 2025 - Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronic,T2,Arquitecturas y Tecnologías Habilitadoras del Gemelo Digital Educativo,O1,componente_fisico,"personal computer, Logitech C920s Full HD Webcam, CP-LAB teaching plant (conveyor belt, parts storage unit, mechanism, sensors)","The hardware used to execute applications in the remote laboratory was a personal computer... Camera: Logitech C920s Full HD Webcam... a teaching plant from the Industry 4.0 Laboratory of the Federal University of Amazonas called CP-LAB was used. This plant has six modules... a conveyor belt to carry the transport pallet, a parts storage unit, a mechanism to carry out production, and sensors to indicate the start and end of the conveyor belt process.",Sección Data Collection Environment (página 11-12) y Sección Results and Tests (página 18),
3FI8CZ85,Machado et al. - 2025 - Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronic,T2,Arquitecturas y Tecnologías Habilitadoras del Gemelo Digital Educativo,O1,componente_virtual,"web application in Python via Streamlit, generative AI API (ChatGPT), YoloV8 classifier",a web application was developed in Python via the Streamlit framework... an API to request help from the generative AI... A classifier was implemented using the YoloV8 architecture,Sección 4.2 Implementing the Didactic Twin Layer (página 12) y Sección 4.2.1 Learning Algorithm Module (página 13),
3FI8CZ85,Machado et al. - 2025 - Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronic,T2,Arquitecturas y Tecnologías Habilitadoras del Gemelo Digital Educativo,O1,protocolos_estandares_comunicacion,OPC UA,the OPC-UA protocol was used to share the memory data,"Sección 4.1 (Implementing the Experiment Layer), página 10",
3FI8CZ85,Machado et al. - 2025 - Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronic,T2,Arquitecturas y Tecnologías Habilitadoras del Gemelo Digital Educativo,O1,grado_sincronizacion_bidireccionalidad,NR,NR,NR,
3FI8CZ85,Machado et al. - 2025 - Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronic,T2,Arquitecturas y Tecnologías Habilitadoras del Gemelo Digital Educativo,O1,arquitectura_capas_modulos,"Tres capas: capa experimental, capa gemelo didáctico, capa de gestión. Módulos: Manager Element, Controller, Didactic Experiments, Camera (capa experimental); Learning Algorithm Module, Assessment Algorithm, Student Dashboard (capa gemelo didáctico); Data Teacher, Data Student, Data Labs (capa de gestión); Data Exchanged Module (intercambio entre capas)","The design of this system is divided into three layers: an experimental layer, a didactic twin layer, and a management layer","Sección 3 (Concept Design), página 7; subsecciones 3.1-3.4, páginas 8-9",
3FI8CZ85,Machado et al. - 2025 - Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronic,T3,"Convergencia de Inteligencia Artificial, Analítica de Datos y Gemelos Digitales",O1,tipo_ia_integrada,"CNN, IA generativa, LLM, data mining, clustering, K-means, Apriori, Ratcliff/Obershelp","These methods can range from LLM (large language models) algorithms, data mining, and CNNs, among other AI algorithms.","Sección B, párrafo final (página 6)",
3FI8CZ85,Machado et al. - 2025 - Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronic,T3,"Convergencia de Inteligencia Artificial, Analítica de Datos y Gemelos Digitales",O1,funcion_de_la_ia,"Corrección automática, retroalimentación automatizada al estudiante, validación de tareas, personalización adaptativa","This tool also allows automatic evaluation, simplifying the professor's workload, as it enables the control of individual parameters defined for each student during the course.","Sección B, primer párrafo (página 5)",
3FI8CZ85,Machado et al. - 2025 - Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronic,T3,"Convergencia de Inteligencia Artificial, Analítica de Datos y Gemelos Digitales",O1,datos_entrenamiento_o_inferencia,"Sensores DT, logs estudiantiles, datos sintéticos, datasets industriales",data are obtained from digital twins and can be transformed into strings for AI analysis.,"Sección B, párrafo 3 (página 5)",
3FI8CZ85,Machado et al. - 2025 - Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronic,T3,"Convergencia de Inteligencia Artificial, Analítica de Datos y Gemelos Digitales",O1,metricas_desempeno_ia,"Accuracy, precision, recall, F1","ACCURACY, PRECISION, RECALL, F1-SCORE","Tabla 2, Sección 5",
3FI8CZ85,Machado et al. - 2025 - Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronic,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,diseno_investigacion,NR,NR,NR,
3FI8CZ85,Machado et al. - 2025 - Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronic,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,tamano_muestral_y_perfil,NR,NR,NR,
3FI8CZ85,Machado et al. - 2025 - Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronic,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,comparador_o_condicion_control,NR,NR,NR,
3FI8CZ85,Machado et al. - 2025 - Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronic,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,instrumentos_evaluacion,NR,NR,NR,
3FI8CZ85,Machado et al. - 2025 - Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronic,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,resultados_cognitivos,NR,NR,NR,
3FI8CZ85,Machado et al. - 2025 - Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronic,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,resultados_procedimentales,NR,NR,NR,
3FI8CZ85,Machado et al. - 2025 - Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronic,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,resultados_afectivos_y_engagement,NR,NR,NR,
3FI8CZ85,Machado et al. - 2025 - Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronic,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,significancia_estadistica_y_tamano_efecto,NR,NR,NR,
3FI8CZ85,Machado et al. - 2025 - Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronic,T6,"Evidencia Empírica de Resultados de Aprendizaje, Aceptación y Engagement Estudiantil",O3,amenazas_validez_y_calidad_evidencia,NR,NR,NR,
3FI8CZ85,Machado et al. - 2025 - Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronic,T7,"Valor Institucional: Sostenibilidad, Accesibilidad, Equidad e Inclusión",O4,costo_implementacion,NR,NR,NR,
3FI8CZ85,Machado et al. - 2025 - Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronic,T7,"Valor Institucional: Sostenibilidad, Accesibilidad, Equidad e Inclusión",O4,modelo_licenciamiento,open-source,This article is an open access article distributed under the terms and conditions of the Creative Commons Attribution (CC BY) license,"Página 1, nota de copyright",
3FI8CZ85,Machado et al. - 2025 - Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronic,T7,"Valor Institucional: Sostenibilidad, Accesibilidad, Equidad e Inclusión",O4,indicadores_sostenibilidad_ambiental,NR,NR,NR,
3FI8CZ85,Machado et al. - 2025 - Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronic,T7,"Valor Institucional: Sostenibilidad, Accesibilidad, Equidad e Inclusión",O4,accesibilidad_y_equidad,acceso remoto geográfico,"remote laboratories are software and hardware tools that generate a real learning experience, granting remote access to physical experiments via the Internet","Sección 1, página 2",
3FI8CZ85,Machado et al. - 2025 - Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronic,T7,"Valor Institucional: Sostenibilidad, Accesibilidad, Equidad e Inclusión",O4,contexto_geografico_aplicacion,Brasil (Universidad Federal de Amazonas),Industry 4.0 Laboratory at the Federal University of Amazonas,"Sección 4.1, párrafo sobre implementación de la capa experimental",
3FI8CZ85,Machado et al. - 2025 - Automatic Correction System for Learning Activities in Remote-Access Laboratories in the Mechatronic,T7,"Valor Institucional: Sostenibilidad, Accesibilidad, Equidad e Inclusión",O4,continuidad_educativa_post_covid,mención explícita a pandemia,a study motivated by the pandemic period,"Sección B, párrafo sobre Hassan et al. [62]",
3ZV8INI7,Morris y Wagner - 2023 - Application of Extracurricular Course Teaching Product Lifecycle Management Concepts to Undergraduat,T4,Formación de Competencias para Industria 4.0/5.0 y Diversificación Disciplinar,O2,dominio_ingenieria,mecatrónica,"The creation of a DT is a complex task involving modeling, simulation, and data connectivity and processing, in tandem with the complexities of working with the mechatronic vehicle system.","Sección 4, página 6",
3ZV8INI7,Morris y Wagner - 2023 - Application of Extracurricular Course Teaching Product Lifecycle Management Concepts to Undergraduat,T4,Formación de Competencias para Industria 4.0/5.0 y Diversificación Disciplinar,O2,competencias_i40_i50_desarrolladas,"IIoT, manufactura inteligente, automatización, analítica de datos, integración de sistemas, colaboración humano-máquina (I5.0)","The course objective is to develop a digital twin for a scaled, tracked, robotic vehicle while introducing participants to PLM topics and tools. Due to its breadth, this project incorporates activities such as collaborative design and project management, while providing hands on experiences with computer aided (CAx) tools, organizational documentation, and additive manufacturing.","Abstract, página 1",
3ZV8INI7,Morris y Wagner - 2023 - Application of Extracurricular Course Teaching Product Lifecycle Management Concepts to Undergraduat,T4,Formación de Competencias para Industria 4.0/5.0 y Diversificación Disciplinar,O2,alineacion_estandares_industriales,NR,NR,NR,
3ZV8INI7,Morris y Wagner - 2023 - Application of Extracurricular Course Teaching Product Lifecycle Management Concepts to Undergraduat,T4,Formación de Competencias para Industria 4.0/5.0 y Diversificación Disciplinar,O2,colaboracion_industria_academia,NR,NR,NR,
3ZV8INI7,Morris y Wagner - 2023 - Application of Extracurricular Course Teaching Product Lifecycle Management Concepts to Undergraduat,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,modelo_pedagogico,aprendizaje activo,"project-based class provides valuable demonstrations of some critical elements of such a group, including a diverse and relevant class project, dedicated teaching of PLM concepts, software training, guided projects utilizing PLM processes, and student-led projects allowing individual exploration and specialized, personal development.",Sección 8. Conclusion,
3ZV8INI7,Morris y Wagner - 2023 - Application of Extracurricular Course Teaching Product Lifecycle Management Concepts to Undergraduat,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,nivel_educativo,Pregrado,Application of Extracurricular Course Teaching Product Lifecycle Management Concepts to Undergraduates,Title,
3ZV8INI7,Morris y Wagner - 2023 - Application of Extracurricular Course Teaching Product Lifecycle Management Concepts to Undergraduat,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,programa_curso_asignatura,Creative Inquiry framework; extracurricular course on PLM,student-centric research endeavor within the Clemson University Creative Inquiry framework that provides guided instruction and extracurricular experiences on product lifecycle management (PLM),Abstract,
3ZV8INI7,Morris y Wagner - 2023 - Application of Extracurricular Course Teaching Product Lifecycle Management Concepts to Undergraduat,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,modalidad_ensenanza,Presencial,"Though presented in person, these seminars are also available as recorded, asynchronous lectures","Section 5.1, Weekly Seminars",
3ZV8INI7,Morris y Wagner - 2023 - Application of Extracurricular Course Teaching Product Lifecycle Management Concepts to Undergraduat,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,grado_participacion_estudiantil,proyecto completo de ciclo de vida,"The course objective is to develop a digital twin for a scaled, tracked, robotic vehicle while introducing participants to PLM topics and tools",Abstract,
3ZV8INI7,Morris y Wagner - 2023 - Application of Extracurricular Course Teaching Product Lifecycle Management Concepts to Undergraduat,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,andamiaje_y_rol_docente,"Guías, tutoriales, feedback estructurado, facilitador","Students spend the first three weeks of the course getting familiar with the software, following learning modules to help them acquire the necessary technical knowledge","Section 4, Course research project",
3ZV8INI7,Morris y Wagner - 2023 - Application of Extracurricular Course Teaching Product Lifecycle Management Concepts to Undergraduat,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,duracion_intervencion,semestral,"reoccurring, semester-long class project that has been running for two years","Section 3, Initiatives for Teaching PLM",
3ZV8INI7,Morris y Wagner - 2023 - Application of Extracurricular Course Teaching Product Lifecycle Management Concepts to Undergraduat,T8,"Barreras, Limitaciones y Condiciones Críticas de Implementación",O4,barreras_tecnicas,NR,NR,NR,
3ZV8INI7,Morris y Wagner - 2023 - Application of Extracurricular Course Teaching Product Lifecycle Management Concepts to Undergraduat,T8,"Barreras, Limitaciones y Condiciones Críticas de Implementación",O4,barreras_institucionales_y_docentes,NR,NR,NR,
3ZV8INI7,Morris y Wagner - 2023 - Application of Extracurricular Course Teaching Product Lifecycle Management Concepts to Undergraduat,T8,"Barreras, Limitaciones y Condiciones Críticas de Implementación",O4,barreras_pedagogicas_y_curriculares,NR,NR,NR,
3ZV8INI7,Morris y Wagner - 2023 - Application of Extracurricular Course Teaching Product Lifecycle Management Concepts to Undergraduat,T8,"Barreras, Limitaciones y Condiciones Críticas de Implementación",O4,escalabilidad_y_transferibilidad_reportada,NR,NR,NR,
3ZV8INI7,Morris y Wagner - 2023 - Application of Extracurricular Course Teaching Product Lifecycle Management Concepts to Undergraduat,T8,"Barreras, Limitaciones y Condiciones Críticas de Implementación",O4,condiciones_facilitadoras_declaradas,NR,NR,NR,
6SLCII6M,Mourtzis et al. - 2022 - A hybrid teaching factory model towards personalized education 4.0,T1,"Infraestructura Práctica Virtual, Remota, Híbrida e Inmersiva basada en Gemelos Digitales",O1,tipo_entorno_dt,híbrido físico-virtual,Hybrid Teaching-Learning Cloudbased framework,"Abstract, p. 1",
6SLCII6M,Mourtzis et al. - 2022 - A hybrid teaching factory model towards personalized education 4.0,T1,"Infraestructura Práctica Virtual, Remota, Híbrida e Inmersiva basada en Gemelos Digitales",O1,tecnologia_inmersiva_especifica,Augmented and Virtual Reality,the students can improve their digital skills through the offered state-of-the art digital technologies such as Augmented and Virtual Reality,"Sección: Towards a modular implementation framework for hybrid education, párrafo 11",
6SLCII6M,Mourtzis et al. - 2022 - A hybrid teaching factory model towards personalized education 4.0,T1,"Infraestructura Práctica Virtual, Remota, Híbrida e Inmersiva basada en Gemelos Digitales",O1,modalidad_acceso,presencial obligatorio + acceso virtual complementario,all lectures will be delivered both online (Students) and in a physical space (Teaching Staff and a group of students).,"Sección 'Proposed architecture of the hybrid teaching model', página 9",
6SLCII6M,Mourtzis et al. - 2022 - A hybrid teaching factory model towards personalized education 4.0,T1,"Infraestructura Práctica Virtual, Remota, Híbrida e Inmersiva basada en Gemelos Digitales",O1,sistema_real_representado,"CNC technologies, CAM",training courses in the field of CAM and CNC technologies,"Conclusion & outlook, page 18",
6SLCII6M,Mourtzis et al. - 2022 - A hybrid teaching factory model towards personalized education 4.0,T1,"Infraestructura Práctica Virtual, Remota, Híbrida e Inmersiva basada en Gemelos Digitales",O1,fidelidad_visual_y_funcional_reportada,NR,NR,NR,
6SLCII6M,Mourtzis et al. - 2022 - A hybrid teaching factory model towards personalized education 4.0,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,modelo_pedagogico,aprendizaje experiencial,DT technology can be used in the classroom for experimental and experiential learning.,"Sección 'Internet of things (IoT) technologies for future education', página 6",
6SLCII6M,Mourtzis et al. - 2022 - A hybrid teaching factory model towards personalized education 4.0,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,nivel_educativo,Pregrado,Engineering students,"Abstract, página 1",
6SLCII6M,Mourtzis et al. - 2022 - A hybrid teaching factory model towards personalized education 4.0,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,programa_curso_asignatura,Computer Numerical Control (CNC) course,Computer Numerical Control (CNC) course,"Seccion 'Hybrid Model applied', pagina 12",
6SLCII6M,Mourtzis et al. - 2022 - A hybrid teaching factory model towards personalized education 4.0,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,modalidad_ensenanza,híbrida,Hybrid classrooms have become more and more common during the pandemic,"Abstract, página 1",
6SLCII6M,Mourtzis et al. - 2022 - A hybrid teaching factory model towards personalized education 4.0,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,grado_participacion_estudiantil,experimentación activa,Engineering students guided remotely laboratory personnel towards a successful manufacture and assembly of a customized projects assignments,"Abstract, página 1",
6SLCII6M,Mourtzis et al. - 2022 - A hybrid teaching factory model towards personalized education 4.0,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,andamiaje_y_rol_docente,facilitador,educators serve as mentors,"Sección State-of-the-art, página 2",
6SLCII6M,Mourtzis et al. - 2022 - A hybrid teaching factory model towards personalized education 4.0,T5,"Diseño Pedagógico y Curricular Centrado en Aprendizaje Activo, Experiencial y Basado en Proyectos",O2,duracion_intervencion,NR,NR,NR,
6SLCII6M,Mourtzis et al. - 2022 - A hybrid teaching factory model towards personalized education 4.0,T7,"Valor Institucional: Sostenibilidad, Accesibilidad, Equidad e Inclusión",O4,costo_implementacion,NR,NR,NR,
6SLCII6M,Mourtzis et al. - 2022 - A hybrid teaching factory model towards personalized education 4.0,T7,"Valor Institucional: Sostenibilidad, Accesibilidad, Equidad e Inclusión",O4,modelo_licenciamiento,NR,NR,NR,
6SLCII6M,Mourtzis et al. - 2022 - A hybrid teaching factory model towards personalized education 4.0,T7,"Valor Institucional: Sostenibilidad, Accesibilidad, Equidad e Inclusión",O4,indicadores_sostenibilidad_ambiental,NR,NR,NR,
6SLCII6M,Mourtzis et al. - 2022 - A hybrid teaching factory model towards personalized education 4.0,T7,"Valor Institucional: Sostenibilidad, Accesibilidad, Equidad e Inclusión",O4,accesibilidad_y_equidad,acceso remoto geográfico; inclusión de estudiantes con discapacidad (implícito en acceso 24/7 y desde cualquier lugar); contextos de bajos recursos (mencionado en datos de OECD sobre estudiantes sin computadora/internet en Grecia),"Education 4.0 ... is personalized, online-based, accessible 24/7 from anywhere, flexible delivery","Sección 2.2 (Personalized education), página 4",
6SLCII6M,Mourtzis et al. - 2022 - A hybrid teaching factory model towards personalized education 4.0,T7,"Valor Institucional: Sostenibilidad, Accesibilidad, Equidad e Inclusión",O4,contexto_geografico_aplicacion,"Global, con ejemplos en Hong Kong, China, India, Finlandia, países nórdicos, Suiza, Reino Unido, Estados Unidos; relevancia para Sur Global (India, China)",students in Hong Kong started learning through interactive apps at home in February,"Sección 'State-of-the-market', página 8",
6SLCII6M,Mourtzis et al. - 2022 - A hybrid teaching factory model towards personalized education 4.0,T7,"Valor Institucional: Sostenibilidad, Accesibilidad, Equidad e Inclusión",O4,continuidad_educativa_post_covid,"Sí, mención explícita a continuidad durante pandemia, educación remota emergente, resiliencia institucional",The need for 'Hybrid classrooms' to meet the evergrowing demands of the education sector has been highlighted by the pandemic situation.,"Sección 'Internet of things (IoT) technologies for future education', página 5",
6SLCII6M,Mourtzis et al. - 2022 - A hybrid teaching factory model towards personalized education 4.0,T8,"Barreras, Limitaciones y Condiciones Críticas de Implementación",O4,barreras_tecnicas,NR,NR,NR,
6SLCII6M,Mourtzis et al. - 2022 - A hybrid teaching factory model towards personalized education 4.0,T8,"Barreras, Limitaciones y Condiciones Críticas de Implementación",O4,barreras_institucionales_y_docentes,"Resistencia al cambio curricular, falta de gobernanza, infraestructura institucional limitada, necesidad de capacitación docente","the fact remains that some education institutes are better equipped than others to take advantage of resources, technical infrastructure and the education technology market to respond more efficiently and comprehensively to the crisis","Conclusion & outlook, page 18",
6SLCII6M,Mourtzis et al. - 2022 - A hybrid teaching factory model towards personalized education 4.0,T8,"Barreras, Limitaciones y Condiciones Críticas de Implementación",O4,barreras_pedagogicas_y_curriculares,"Descontextualización del aprendizaje, mala alineación competencias-actividades-evaluación",Most of the curricula cannot be easily adjusted to online education and students face the uncertainty that they do not know how their academic year will progress,"Conclusion & outlook, page 18",
6SLCII6M,Mourtzis et al. - 2022 - A hybrid teaching factory model towards personalized education 4.0,T8,"Barreras, Limitaciones y Condiciones Críticas de Implementación",O4,escalabilidad_y_transferibilidad_reportada,NR,NR,NR,
6SLCII6M,Mourtzis et al. - 2022 - A hybrid teaching factory model towards personalized education 4.0,T8,"Barreras, Limitaciones y Condiciones Críticas de Implementación",O4,condiciones_facilitadoras_declaradas,"Compromiso institucional, alianzas industriales, capacitación previa, infraestructura mínima",the paper emphasizes the need to implement digital technology and collaborative online platforms in education as a way to eliminate the effects of the current Coronavirus pandemic,"Conclusion & outlook, page 18",
